Date,Pyrgeometer_Temp_degC,SW_IN_W_m-2,SW_OUT_W_m-2,LW_IN_W_m-2,LW_OUT_W_m-2,T_soil_2cm_degC
2020-03-13 13:20:00,9.339,505.083,100.867,-64.483,3.704,6.206
2020-03-13 13:30:00,10.464,581.982,116.843,-64.68,7.293,6.242
2020-03-13 13:40:00,10.998,654.137,135.149,-69.589,7.239,6.249
2020-03-13 13:50:00,11.861,741.285,151.937,-66.825,8.293,6.245
2020-03-13 14:00:00,11.127,364.124,68.613,-46.112,-0.094,6.331
2020-03-13 14:10:00,10.254,254.189,49.894,-37.329,-1.614,6.412
2020-03-13 14:20:00,8.949,125.323,22.247,-30.312,-3.875,6.433
2020-03-13 14:30:00,8.999,342.493,71.259,-30.701,3.655,6.493
2020-03-13 14:40:00,10.016,312.616,62.81,-36.674,1.704,6.543
2020-03-13 14:50:00,10.234,416.81,84.109,-41.024,4.264,6.578
2020-03-13 15:00:00,9.502,106.929,17.294,-29.825,-4.689,6.596
2020-03-13 15:10:00,8.713,173.581,32.984,-30.03,-1.232,6.541
2020-03-13 15:20:00,8.658,83.821,15.793,-26.755,-3.368,6.673
2020-03-13 15:30:00,7.796,53.214,9.687,-23.775,-3.726,6.683
2020-03-13 15:40:00,7.51,117.842,21.38,-26.261,-0.735,6.7
2020-03-13 15:50:00,7.738,142.362,25.93,-27.78,1.028,6.668
2020-03-13 16:00:00,7.46,38.514,6.386,-18.076,-2.156,6.705
2020-03-13 16:10:00,5.819,8.184,1.64,-7.26,-1.134,6.751
2020-03-13 16:20:00,4.645,33.64,6.895,-6.074,2.339,6.767
2020-03-13 16:30:00,4.454,62.992,12.427,-11.682,4.119,6.739
2020-03-13 16:40:00,4.674,87.714,17.48,-11.848,5.01,6.758
2020-03-13 16:50:00,4.85,73.813,15.111,-8.466,4.118,6.748
2020-03-13 17:00:00,4.753,62.491,13.396,-7.396,3.748,6.713
2020-03-13 17:10:00,4.677,44.722,10.27,-7.019,3.414,6.752
2020-03-13 17:20:00,4.564,30.261,7.629,-5.968,2.852,6.736
2020-03-13 17:30:00,4.491,37.99,9.009,-10.292,2.858,6.738
2020-03-13 17:40:00,4.385,51.65,12.227,-23.577,2.439,6.731
2020-03-13 17:50:00,4.491,63.063,15.318,-37.891,2.376,6.741
2020-03-13 18:00:00,4.391,27.904,8.495,-60.91,-0.426,6.729
2020-03-13 18:10:00,4.086,9.615,5.08,-72.532,-1.946,6.715
2020-03-13 18:20:00,3.859,3.267,3.65,-59.005,-2.283,6.704
2020-03-13 18:30:00,3.783,1.518,3.005,-29.297,-0.117,6.701
2020-03-13 18:40:00,3.813,-0.524,1.972,-21.918,0.699,6.689
2020-03-13 18:50:00,3.67,-2.776,2.39,-60.571,-2.423,6.63
2020-03-13 19:00:00,3.407,-3.725,2.648,-76.649,-3.676,6.641
2020-03-13 19:10:00,3.394,-2.995,2.974,-67.604,-2.69,6.597
2020-03-13 19:20:00,3.368,-2.439,2.678,-51.961,-2.47,6.614
2020-03-13 19:30:00,3.451,-1.537,2.732,-39.494,-0.916,6.54
2020-03-13 19:40:00,3.505,-1.169,2.216,-29.686,-0.413,6.527
2020-03-13 19:50:00,3.522,-0.368,1.98,-11.319,1.256,6.47
2020-03-13 20:00:00,3.676,-0.171,1.804,-10.095,1.861,6.47
2020-03-13 20:10:00,3.722,-1.416,1.803,-35.889,0.111,6.449
2020-03-13 20:20:00,3.431,-2.703,2.003,-48.184,-2.307,6.426
2020-03-13 20:30:00,3.254,-2.625,2.251,-57.969,-2.37,6.416
2020-03-13 20:40:00,2.971,-3.272,2.436,-66.502,-3.349,6.386
2020-03-13 20:50:00,2.798,-3.449,2.503,-76.964,-4.287,6.359
2020-03-13 21:00:00,2.529,-3.77,2.487,-78.264,-5.319,6.315
2020-03-13 21:10:00,2.335,-3.481,2.372,-78.073,-5.442,6.279
2020-03-13 21:20:00,2.211,-3.441,2.661,-78.33,-4.621,6.283
2020-03-13 21:30:00,2.189,-3.452,2.685,-78.742,-4.404,6.195
2020-03-13 21:40:00,2.155,-3.471,2.823,-77.598,-4.68,6.192
2020-03-13 21:50:00,2.137,-2.157,2.594,-53.811,-3.403,6.142
2020-03-13 22:00:00,2.224,-0.54,2.219,-23.922,-0.523,6.131
2020-03-13 22:10:00,2.403,-0.039,1.492,-14.799,0.298,6.138
2020-03-13 22:20:00,2.537,0.071,1.262,-8.36,1.707,6.036
2020-03-13 22:30:00,2.662,-0.118,1.291,-12.381,1.593,6.061
2020-03-13 22:40:00,2.698,-0.469,1.357,-18.174,0.791,6.013
2020-03-13 22:50:00,2.812,-0.046,1.511,-11.271,1.451,5.983
2020-03-13 23:00:00,2.959,-0.178,1.484,-11.47,1.639,5.966
2020-03-13 23:10:00,3.009,-0.576,1.184,-12.692,1.195,5.968
2020-03-13 23:20:00,2.945,-0.689,0.966,-11.473,1.536,5.925
2020-03-13 23:30:00,2.915,-0.097,1.291,-10.268,1.88,5.929
2020-03-13 23:40:00,3.009,0.1,1.314,-4.939,2.518,5.907
2020-03-13 23:50:00,3.12,0.001,1.331,-3.308,2.848,5.877
2020-03-14 00:00:00,3.211,-0.265,1.229,-3.679,2.684,5.914
2020-03-14 00:10:00,3.195,-0.901,0.859,-6.494,1.779,5.884
2020-03-14 00:20:00,3.076,-0.913,0.858,-7.434,1.694,5.855
2020-03-14 00:30:00,3.01,-0.512,1.102,-8.995,1.644,5.9
2020-03-14 00:40:00,3.023,-0.531,1.287,-11.056,1.18,5.869
2020-03-14 00:50:00,3.061,-0.143,1.128,-4.374,2.179,5.891
2020-03-14 01:00:00,3.161,-0.268,1.279,-4.376,2.486,5.852
2020-03-14 01:10:00,3.184,-0.79,1.311,-6.714,1.913,5.864
2020-03-14 01:20:00,3.062,-1.271,1.277,-9.821,0.688,5.845
2020-03-14 01:30:00,2.952,-1.029,1.109,-9.647,0.614,5.835
2020-03-14 01:40:00,2.867,-0.72,1.004,-8.693,0.795,5.834
2020-03-14 01:50:00,2.748,-1.205,1.182,-14.951,-0.267,5.844
2020-03-14 02:00:00,2.645,-0.752,0.846,-11.593,-0.081,5.81
2020-03-14 02:10:00,2.566,-0.659,1.262,-11.773,0.291,5.823
2020-03-14 02:20:00,2.594,-0.707,1.013,-11.235,0.738,5.812
2020-03-14 02:30:00,2.541,-1.561,1.118,-20.012,-0.869,5.827
2020-03-14 02:40:00,2.271,-1.671,1.068,-18.559,-2.047,5.803
2020-03-14 02:50:00,2.259,-0.208,1.23,-6.285,1.28,5.732
2020-03-14 03:00:00,2.386,-0.069,1.213,-8.858,1.975,5.751
2020-03-14 03:10:00,2.304,-1.881,1.098,-22.837,-1.138,5.736
2020-03-14 03:20:00,1.98,-2.505,1.624,-28.676,-3.015,5.735
2020-03-14 03:30:00,1.609,-1.901,1.845,-25.111,-3.278,5.745
2020-03-14 03:40:00,1.775,0.68,1.269,-4.526,1.112,5.712
2020-03-14 03:50:00,1.985,-0.565,1.526,-15.488,0.5,5.678
2020-03-14 04:00:00,1.976,-1.256,1.309,-17.445,-0.085,5.652
2020-03-14 04:10:00,1.89,-1.75,1.79,-22.215,-0.394,5.628
2020-03-14 04:20:00,1.833,-1.79,2.036,-21.213,0.07,5.654
2020-03-14 04:30:00,1.781,-2.049,1.837,-23.39,-0.002,5.616
2020-03-14 04:40:00,1.656,-2.14,1.66,-22.824,-0.35,5.577
2020-03-14 04:50:00,1.455,-2.929,1.527,-33.95,-1.938,5.589
2020-03-14 05:00:00,1.12,-4.188,1.998,-49.613,-3.522,5.544
2020-03-14 05:10:00,0.69,-4.819,2,-50.304,-2.598,5.558
2020-03-14 05:20:00,0.157,-4.453,1.925,-49.453,-1.096,5.521
2020-03-14 05:30:00,-0.13,-4.078,1.983,-49.028,-0.869,5.499
2020-03-14 05:40:00,-0.43,-4.14,2.067,-48.351,-0.542,5.451
2020-03-14 05:50:00,-0.692,-3.918,2.186,-47.56,-0.39,5.434
2020-03-14 06:00:00,-0.697,-3.463,2.895,-46.154,0.28,5.458
2020-03-14 06:10:00,-0.646,-3.091,2.32,-38.918,0.269,5.412
2020-03-14 06:20:00,-0.794,-3.097,1.677,-42.407,-0.058,5.373
2020-03-14 06:30:00,-1.131,-1.161,2.907,-44.001,0.186,5.321
2020-03-14 06:40:00,-1.16,3.026,3.182,-25.662,1.154,5.273
2020-03-14 06:50:00,-0.859,6.619,2.398,-2.47,1.934,5.251
2020-03-14 07:00:00,-0.455,11.914,3.136,-1.03,2.026,5.252
2020-03-14 07:10:00,-0.143,27.893,6.375,-4.347,2.063,5.248
2020-03-14 07:20:00,-0.03,31.645,6.836,-8.875,2.27,5.179
2020-03-14 07:30:00,0.062,32.777,6.855,-6.025,2.644,5.182
2020-03-14 07:40:00,0.261,38.245,7.617,-4.247,3.174,5.136
2020-03-14 07:50:00,0.725,50.584,10.371,-6.073,3.458,5.128
2020-03-14 08:00:00,1.108,63.826,11.982,-10.015,4.399,5.136
2020-03-14 08:10:00,1.474,90.709,17.469,-16.841,6.325,5.108
2020-03-14 08:20:00,2.083,120.017,24.264,-21.05,8.373,5.141
2020-03-14 08:30:00,2.75,139.592,29.209,-34.716,7.732,5.085
2020-03-14 08:40:00,3.054,161.206,35.367,-56.989,5.429,5.132
2020-03-14 08:50:00,3.893,309.642,81.59,-74.523,11.157,5.129
2020-03-14 09:00:00,4.781,298.951,76.277,-83.968,8.619,5.158
2020-03-14 09:10:00,5.498,374.651,94.393,-91.28,11.232,5.138
2020-03-14 09:20:00,6.34,406.714,99.506,-95.638,11.31,5.161
2020-03-14 09:30:00,7.153,415.631,98.121,-90.062,11.559,5.159
2020-03-14 09:40:00,7.923,417.781,93.388,-61.014,11.004,5.202
2020-03-14 09:50:00,8.534,501.68,111.871,-58.739,11.754,5.174
2020-03-14 10:00:00,8.449,489.429,104.37,-57.975,9.687,5.253
2020-03-14 10:10:00,8.159,522.189,112.696,-70.798,11.043,5.285
2020-03-14 10:20:00,8.317,495.254,109.133,-70.72,14.045,5.347
2020-03-14 10:30:00,8.176,398.23,76.764,-58.978,8.817,5.414
2020-03-14 10:40:00,7.751,323.9,58.289,-60.601,6.537,5.5
2020-03-14 10:50:00,7.137,299.911,58.671,-49.772,7.693,5.578
2020-03-14 11:00:00,8.115,534.556,111.597,-52.859,15.075,5.682
2020-03-14 11:10:00,8.432,486.232,96.726,-63.283,11.685,5.773
2020-03-14 11:20:00,8.266,465.961,92.685,-77.671,12.07,5.873
2020-03-14 11:30:00,7.954,350.478,67.051,-75.359,8.095,5.918
2020-03-14 11:40:00,8.535,532.159,106.886,-54.031,15.683,5.993
2020-03-14 11:50:00,9.5,584.905,116.544,-63.785,17.73,6.07
2020-03-14 12:00:00,9.981,673.891,137.064,-83.844,17.848,6.163
2020-03-14 12:10:00,10.598,772.012,158.397,-87.073,19.724,6.257
2020-03-14 12:20:00,10.972,752.058,154.098,-89.772,21.865,6.37
2020-03-14 12:30:00,10.481,462.913,86.823,-76.999,10.054,6.44
2020-03-14 12:40:00,9.479,468.773,89.831,-59.365,12.695,6.568
2020-03-14 12:50:00,9.786,585.255,117.298,-58.534,17.637,6.636
2020-03-14 13:00:00,10.301,411.993,76.327,-60.089,10.622,6.754
2020-03-14 13:10:00,10.714,676.939,137.677,-71.474,19.39,6.809
2020-03-14 13:20:00,10.63,394.152,74.412,-74.256,7.542,6.892
2020-03-14 13:30:00,11.587,638.576,129.24,-68.456,18.979,6.976
2020-03-14 13:40:00,10.722,331.206,57.252,-69.718,4.067,7.053
2020-03-14 13:50:00,9.593,282.521,49.21,-69.27,5.134,7.075
2020-03-14 14:00:00,9.398,356.876,66.848,-59.988,9.98,7.228
2020-03-14 14:10:00,10.073,492.753,97.279,-67.082,12.223,7.271
2020-03-14 14:20:00,10.783,622.021,125.573,-77.453,15.362,7.277
2020-03-14 14:30:00,10.11,282.262,49.175,-77.656,2.51,7.337
2020-03-14 14:40:00,9.884,534.896,110.275,-75.798,13.921,7.422
2020-03-14 14:50:00,10.137,245.568,43.058,-83.625,0.751,7.431
2020-03-14 15:00:00,9.992,491.906,103.025,-81.543,12.632,7.492
2020-03-14 15:10:00,10.51,394.303,81.176,-92.511,5.313,7.498
2020-03-14 15:20:00,10.448,408.101,86.26,-103.268,4.273,7.537
2020-03-14 15:30:00,10.241,409.484,86.721,-103.012,3.45,7.524
2020-03-14 15:40:00,10.102,408.67,87.998,-102.044,4.29,7.549
2020-03-14 15:50:00,10.249,396.636,85.005,-99.319,3.053,7.572
2020-03-14 16:00:00,10.268,331.721,70.834,-101.983,0.339,7.52
2020-03-14 16:10:00,10.077,278.132,59.163,-102.05,-1.563,7.522
2020-03-14 16:20:00,9.665,218.586,45.18,-100.581,-3.943,7.516
2020-03-14 16:30:00,9.268,220.262,43.597,-99.096,-4.802,7.572
2020-03-14 16:40:00,9.141,228.583,39.667,-99.258,-6.039,7.515
2020-03-14 16:50:00,9.069,191.787,30.168,-98.905,-7.731,7.49
2020-03-14 17:00:00,8.863,153.938,26.534,-98.439,-8.476,7.422
2020-03-14 17:10:00,8.507,132.818,24.116,-96.45,-8.378,7.424
2020-03-14 17:20:00,8.222,92.617,18.607,-88.016,-7.594,7.374
2020-03-14 17:30:00,8.13,89.822,19.064,-63.259,-5.27,7.361
2020-03-14 17:40:00,8.043,73.444,16.406,-81.039,-7.396,7.334
2020-03-14 17:50:00,7.742,47.955,10.902,-92.263,-9.093,7.305
2020-03-14 18:00:00,7.382,25.341,5.936,-91.844,-9.636,7.234
2020-03-14 18:10:00,6.914,10.658,3.728,-89.969,-8.735,7.264
2020-03-14 18:20:00,6.617,4.468,3.085,-88.984,-8.345,7.213
2020-03-14 18:30:00,6.39,-0.79,2.292,-88.514,-8.351,7.188
2020-03-14 18:40:00,6.166,-3.26,2.11,-88.007,-8.404,7.121
2020-03-14 18:50:00,5.982,-4.234,1.977,-87.725,-8.729,7.109
2020-03-14 19:00:00,5.818,-4.236,2.073,-87.301,-8.519,7.011
2020-03-14 19:10:00,5.657,-4.21,2.227,-87.066,-8.467,6.982
2020-03-14 19:20:00,5.631,-4.097,2.27,-87.288,-8.361,6.944
2020-03-14 19:30:00,5.531,-4.139,2.088,-87.209,-8.357,6.916
2020-03-14 19:40:00,5.359,-4.377,1.996,-86.603,-8.951,6.864
2020-03-14 19:50:00,5.304,-3.989,2.392,-86.449,-8.394,6.787
2020-03-14 20:00:00,5.061,-4.437,2.062,-85.413,-9.969,6.74
2020-03-14 20:10:00,4.807,-3.988,2.397,-84.386,-8.786,6.714
2020-03-14 20:20:00,4.91,-3.749,2.676,-84.894,-7.78,6.617
2020-03-14 20:30:00,5.057,-3.768,2.402,-85.292,-7.803,6.683
2020-03-14 20:40:00,5.139,-3.803,2.211,-85.725,-7.536,6.587
2020-03-14 20:50:00,5.158,-4.092,1.875,-86.035,-8.242,6.507
2020-03-14 21:00:00,5.017,-4.027,1.899,-85.478,-7.939,6.544
2020-03-14 21:10:00,4.9,-4.125,1.791,-84.843,-8.157,6.432
2020-03-14 21:20:00,4.852,-3.911,2.023,-84.569,-7.725,6.417
2020-03-14 21:30:00,4.792,-3.986,1.822,-84.253,-7.833,6.379
2020-03-14 21:40:00,4.614,-4.155,1.776,-83.503,-8.196,6.298
2020-03-14 21:50:00,4.451,-3.99,1.862,-82.453,-7.971,6.318
2020-03-14 22:00:00,4.258,-3.999,2.016,-82.018,-8.165,6.255
2020-03-14 22:10:00,4.119,-3.867,2.026,-81.496,-8.017,6.235
2020-03-14 22:20:00,4.112,-3.685,2.18,-81.148,-7.118,6.202
2020-03-14 22:30:00,4.113,-3.8,2.026,-81.3,-7.509,6.157
2020-03-14 22:40:00,4.103,-3.663,1.941,-81.302,-6.877,6.123
2020-03-14 22:50:00,3.974,-3.963,1.663,-80.861,-7.391,6.096
2020-03-14 23:00:00,3.83,-3.817,1.815,-79.969,-6.785,6.075
2020-03-14 23:10:00,3.756,-3.767,1.874,-79.616,-6.887,6.032
2020-03-14 23:20:00,3.64,-3.815,1.966,-79.704,-6.86,5.949
2020-03-14 23:30:00,3.637,-3.714,2.03,-79.852,-6.812,5.984
2020-03-14 23:40:00,3.558,-3.727,2.196,-79.527,-6.734,5.992
2020-03-14 23:50:00,3.513,-3.683,2.082,-79.117,-6.871,5.898
2020-03-15 00:00:00,3.429,-3.788,2.101,-78.295,-7.59,5.89
2020-03-15 00:10:00,3.405,-3.358,2.572,-78.245,-6.464,5.89
2020-03-15 00:20:00,3.449,-3.84,2.16,-78.923,-8.139,5.836
2020-03-15 00:30:00,3.291,-3.674,2.426,-78.26,-7.888,5.811
2020-03-15 00:40:00,3.263,-3.656,2.45,-78.257,-7.827,5.797
2020-03-15 00:50:00,3.191,-3.453,2.704,-77.978,-7.758,5.728
2020-03-15 01:00:00,3.18,-3.558,2.657,-78.214,-8.766,5.706
2020-03-15 01:10:00,3.137,-3.227,3.093,-78.187,-8.243,5.679
2020-03-15 01:20:00,3.211,-3.372,3.173,-78.731,-8.129,5.638
2020-03-15 01:30:00,3.315,-3.528,2.917,-79.041,-8.93,5.631
2020-03-15 01:40:00,3.402,-3.314,3.229,-79.202,-8.655,5.557
2020-03-15 01:50:00,3.452,-3.351,3.062,-79.119,-9.006,5.582
2020-03-15 02:00:00,3.379,-3.584,2.755,-78.297,-9.535,5.578
2020-03-15 02:10:00,3.51,-3.324,3.07,-78.529,-8.554,5.529
2020-03-15 02:20:00,3.42,-3.668,2.527,-78.211,-9.926,5.492
2020-03-15 02:30:00,3.193,-3.695,2.447,-76.99,-10.954,5.497
2020-03-15 02:40:00,2.891,-3.294,2.854,-74.732,-10.274,5.449
2020-03-15 02:50:00,3.011,-2.632,3.58,-73.886,-7.575,5.49
2020-03-15 03:00:00,3.259,-2.957,2.98,-73.213,-8.017,5.361
2020-03-15 03:10:00,3.324,-3.165,2.605,-73.346,-7.977,5.372
2020-03-15 03:20:00,3.312,-3.09,2.706,-73.59,-7.69,5.328
2020-03-15 03:30:00,3.359,-3.245,2.631,-73.668,-8.278,5.335
2020-03-15 03:40:00,3.322,-3.083,2.654,-71.882,-8.518,5.348
2020-03-15 03:50:00,3.365,-2.589,3.085,-69.495,-7.599,5.275
2020-03-15 04:00:00,3.537,-2.669,2.829,-69.35,-7.153,5.276
2020-03-15 04:10:00,3.646,-2.878,2.525,-70.523,-7.589,5.283
2020-03-15 04:20:00,3.705,-2.845,2.37,-69.491,-7.474,5.203
2020-03-15 04:30:00,3.742,-2.714,2.313,-65.798,-7.572,5.204
2020-03-15 04:40:00,3.805,-2.255,2.352,-58.556,-6.817,5.224
2020-03-15 04:50:00,3.914,-2.121,2.241,-56.212,-6.739,5.142
2020-03-15 05:00:00,4.009,-2.241,2.226,-60.964,-6.386,5.131
2020-03-15 05:10:00,4.19,-2.85,2.118,-72.871,-7.358,5.137
2020-03-15 05:20:00,4.093,-3.466,2.056,-78.224,-8.183,5.141
2020-03-15 05:30:00,4.061,-3.392,2.335,-78.487,-8.537,5.08
2020-03-15 05:40:00,3.916,-3.637,2.082,-77.054,-9.31,5.118
2020-03-15 05:50:00,3.605,-3.402,2.112,-76.266,-8.785,5.096
2020-03-15 06:00:00,3.424,-3.378,2.195,-75.108,-8.9,5.101
2020-03-15 06:10:00,3.314,-2.834,2.49,-74.316,-7.338,5.056
2020-03-15 06:20:00,3.12,-2.423,2.481,-73.136,-8.256,5.05
2020-03-15 06:30:00,3.066,0.119,3.556,-71.165,-7.192,5.034
2020-03-15 06:40:00,3.172,5.096,4.878,-69.038,-6.986,4.991
2020-03-15 06:50:00,3.468,12.024,6.253,-69.068,-6.749,5.011
2020-03-15 07:00:00,3.723,18.591,7.095,-70.718,-6.406,4.952
2020-03-15 07:10:00,3.834,26.247,8.332,-74.148,-8.008,4.964
2020-03-15 07:20:00,3.769,31.829,9.337,-74.069,-6.805,5.001
2020-03-15 07:30:00,3.815,40.368,11.098,-73.866,-6.8,4.935
2020-03-15 07:40:00,3.86,64.275,17.172,-72.924,-5.243,4.926
2020-03-15 07:50:00,4.424,144.701,44.774,-74.861,-0.97,4.949
2020-03-15 08:00:00,5.703,200.965,62.062,-79.926,-0.27,4.919
2020-03-15 08:10:00,6.434,202.407,57.463,-82.129,-1.758,4.894
2020-03-15 08:20:00,6.84,244.143,67.337,-82.584,-0.418,4.895
2020-03-15 08:30:00,7.199,266.772,72.118,-85.393,1.255,4.941
2020-03-15 08:40:00,7.451,268.396,69.805,-86.153,0.456,5.01
2020-03-15 08:50:00,7.823,324.297,83.283,-85.101,3.189,4.99
2020-03-15 09:00:00,8.152,332.399,82.818,-85.462,2.443,4.997
2020-03-15 09:10:00,8.136,306.477,74.463,-87.471,1.914,5.082
2020-03-15 09:20:00,8.367,325.066,79.095,-89.993,2.883,5.094
2020-03-15 09:30:00,8.941,389.214,94.051,-91.199,5.552,5.098
2020-03-15 09:40:00,9.129,368.885,88.15,-93.272,3.466,5.175
2020-03-15 09:50:00,9.566,437.053,105.206,-94.72,7.495,5.214
2020-03-15 10:00:00,10.084,491.501,113.775,-93.518,6.594,5.212
2020-03-15 10:10:00,10.292,482.185,106.581,-89.608,6.397,5.277
2020-03-15 10:20:00,9.987,383.519,85.004,-89.055,3.329,5.359
2020-03-15 10:30:00,10.134,454.275,101.147,-91.731,7.662,5.375
2020-03-15 10:40:00,10.907,531.207,117.077,-93.215,9.107,5.484
2020-03-15 10:50:00,11.443,498.612,107.055,-94.171,7.47,5.533
2020-03-15 11:00:00,11.775,481.487,105.557,-97.013,7.966,5.636
2020-03-15 11:10:00,12.089,533.171,114.288,-99.382,8.279,5.701
2020-03-15 11:20:00,11.852,515.848,108.707,-98.303,5.939,5.745
2020-03-15 11:30:00,12.357,549.559,116.899,-99.899,10.174,5.845
2020-03-15 11:40:00,12.695,510.829,106.497,-101.493,6.187,5.953
2020-03-15 11:50:00,12.709,529.12,110.775,-101.393,7.399,6.052
2020-03-15 12:00:00,12.986,559.744,117.048,-102.077,8.361,6.132
2020-03-15 12:10:00,12.677,532.955,110.492,-100.449,7.248,6.22
2020-03-15 12:20:00,13.094,587.139,123.055,-102.372,9.574,6.3
2020-03-15 12:30:00,13.419,576.08,119.709,-103.299,9.819,6.385
2020-03-15 12:40:00,13.62,622.831,129.177,-102.934,10.039,6.51
2020-03-15 12:50:00,13.871,554.504,113.588,-102.096,7.83,6.535
2020-03-15 13:00:00,14.244,565.172,116.149,-101.461,9.581,6.671
2020-03-15 13:10:00,14.252,512.751,103.669,-100.113,5.127,6.729
2020-03-15 13:20:00,14.474,586.351,121.337,-102.389,8.288,6.784
2020-03-15 13:30:00,15.037,580.576,118.422,-102.771,6.826,6.869
2020-03-15 13:40:00,15.24,600.228,121.988,-101.309,5.614,6.995
2020-03-15 13:50:00,15.61,564.662,113.955,-103.792,5.696,7.059
2020-03-15 14:00:00,15.21,500.375,99.126,-101.193,0.071,7.096
2020-03-15 14:10:00,14.724,508.412,102.77,-100.918,1.767,7.179
2020-03-15 14:20:00,14.818,495.856,100.979,-103.381,1.812,7.288
2020-03-15 14:30:00,14.634,424.063,85.503,-103.601,-0.771,7.333
2020-03-15 14:40:00,14.403,416.504,84.423,-103.198,-1.1,7.435
2020-03-15 14:50:00,14.325,399.026,81.184,-103.318,-2.07,7.378
2020-03-15 15:00:00,14.363,451.9,94.162,-103.519,0.352,7.424
2020-03-15 15:10:00,14.524,398.013,82.541,-104.762,-2.999,7.491
2020-03-15 15:20:00,14.555,399.011,83.154,-104.54,-3.408,7.515
2020-03-15 15:30:00,14.514,381.821,80.175,-105.602,-4.788,7.539
2020-03-15 15:40:00,14.224,349.018,73.553,-105.225,-6.089,7.538
2020-03-15 15:50:00,14.043,316.825,67.02,-104.214,-6.736,7.603
2020-03-15 16:00:00,14.123,330.277,71,-103.969,-6.16,7.669
2020-03-15 16:10:00,14.245,263.865,55.275,-104.475,-8.832,7.595
2020-03-15 16:20:00,13.712,220.169,44.9,-101.92,-11.285,7.622
2020-03-15 16:30:00,13.458,225.275,45.045,-99.995,-10.337,7.589
2020-03-15 16:40:00,13.287,203.953,36.603,-99.572,-12.14,7.574
2020-03-15 16:50:00,12.991,153.413,26.257,-98.209,-13.337,7.612
2020-03-15 17:00:00,12.719,145.889,26.651,-97.38,-12.832,7.627
2020-03-15 17:10:00,12.525,122.148,23.329,-96.606,-13.36,7.562
2020-03-15 17:20:00,12.402,122.206,25.409,-96.058,-13.485,7.54
2020-03-15 17:30:00,12.293,91.442,19.702,-96.27,-14.692,7.561
2020-03-15 17:40:00,11.951,58.837,12.643,-95.4,-15.71,7.537
2020-03-15 17:50:00,11.481,47.03,10.692,-93.615,-15.745,7.515
2020-03-15 18:00:00,11.075,24.588,6.311,-92.631,-15.63,7.487
2020-03-15 18:10:00,10.494,14.807,5.105,-89.974,-17.89,7.454
2020-03-15 18:20:00,9.928,6.705,3.94,-87.51,-16.95,7.465
2020-03-15 18:30:00,9.617,0.616,3.362,-86.166,-15.036,7.404
2020-03-15 18:40:00,9.542,-1.411,3.354,-86.375,-14.526,7.379
2020-03-15 18:50:00,9.243,-3.526,2.578,-85.499,-15.597,7.328
2020-03-15 19:00:00,8.94,-3.573,3.058,-83.518,-16.084,7.256
2020-03-15 19:10:00,8.869,-3.247,3.143,-82.742,-14.019,7.263
2020-03-15 19:20:00,8.884,-3.448,3.141,-83.112,-14.877,7.199
2020-03-15 19:30:00,8.801,-3.616,2.884,-82.65,-15.921,7.161
2020-03-15 19:40:00,8.468,-3.592,2.598,-81.346,-18.465,7.108
2020-03-15 19:50:00,8.222,-2.938,2.872,-81.062,-17.441,7.078
2020-03-15 20:00:00,8.124,-2.787,3.138,-80.884,-15.761,6.977
2020-03-15 20:10:00,7.852,-4.017,1.71,-80.789,-19.27,6.99
2020-03-15 20:20:00,7.028,-4.579,0.568,-78.293,-17.124,6.937
2020-03-15 20:30:00,6.103,-4.406,0.471,-73.734,-15.672,6.853
2020-03-15 20:40:00,5.684,-2.614,2.25,-70.26,-13.086,6.815
2020-03-15 20:50:00,5.419,-2.35,2.27,-68.045,-12.838,6.777
2020-03-15 21:00:00,5.29,-2.812,2.003,-67.648,-12.69,6.755
2020-03-15 21:10:00,4.902,-1.99,2.498,-64.305,-10.607,6.669
2020-03-15 21:20:00,5.347,-1.31,3.495,-65.434,-10.339,6.637
2020-03-15 21:30:00,5.288,-3.034,1.696,-65.319,-10.582,6.543
2020-03-15 21:40:00,5.122,-1.975,2.978,-64.72,-11.311,6.547
2020-03-15 21:50:00,5.579,-0.872,5.1,-68.033,-10.299,6.498
2020-03-15 22:00:00,5.658,-2.815,2.388,-69.437,-14.5,6.466
2020-03-15 22:10:00,5.328,-1.867,2.922,-69.498,-11.95,6.471
2020-03-15 22:20:00,5.455,-1.988,2.458,-71.636,-13.804,6.424
2020-03-15 22:30:00,6.034,-0.876,3.659,-74.622,-13.624,6.343
2020-03-15 22:40:00,6.661,-1.781,2.784,-77.451,-16.132,6.308
2020-03-15 22:50:00,6.46,-4.253,0.491,-77.345,-18.915,6.276
2020-03-15 23:00:00,5.592,-4.009,0.866,-73.401,-16.362,6.27
2020-03-15 23:10:00,5.054,-2.584,2.049,-69.819,-14.839,6.266
2020-03-15 23:20:00,4.919,-2.414,2.255,-70.315,-14.952,6.214
2020-03-15 23:30:00,4.194,-4.109,0.644,-68.75,-13.915,6.136
2020-03-15 23:40:00,3.745,-2.227,2.147,-65.311,-11.849,6.102
2020-03-15 23:50:00,3.533,-2.067,2.246,-63.91,-11.141,6.075
2020-03-16 00:00:00,3.275,-2.106,2.289,-61.77,-10.176,6.013
2020-03-16 00:10:00,3.823,0.381,5.261,-63.796,-8.594,5.997
2020-03-16 00:20:00,4.916,-0.02,4.471,-69.948,-11.247,5.945
2020-03-16 00:30:00,5.651,-1.59,3.244,-74.504,-13.847,5.95
