"Date","TSoil_2cm_degC","Tsoil_5cm_degC","Tsoil_10cm_degC","Tsoil_20cm_degC","Tsoil_50cm_degC","SoilHeatFlux_Wm2"
2020-04-28 19:50:00,12.757,12.508,12.123,11.459,10.533,1.448
2020-04-28 20:00:00,12.737,12.489,12.124,11.469,10.537,1.191
2020-04-28 20:10:00,12.711,12.485,12.121,11.481,10.54,1.02
2020-04-28 20:20:00,12.683,12.474,12.121,11.483,10.543,0.916
2020-04-28 20:30:00,12.656,12.462,12.122,11.498,10.546,0.851
2020-04-28 20:40:00,12.633,12.452,12.119,11.501,10.545,0.777
2020-04-28 20:50:00,12.612,12.449,12.119,11.516,10.548,0.666
2020-04-28 21:00:00,12.59,12.429,12.12,11.507,10.552,0.462
2020-04-28 21:10:00,12.569,12.413,12.11,11.519,10.554,0.263
2020-04-28 21:20:00,12.547,12.415,12.112,11.522,10.555,0.009
2020-04-28 21:30:00,12.523,12.39,12.101,11.526,10.557,-0.222
2020-04-28 21:40:00,12.499,12.393,12.09,11.537,10.56,-0.393
2020-04-28 21:50:00,12.482,12.361,12.097,11.539,10.563,-0.52
2020-04-28 22:00:00,12.462,12.356,12.087,11.538,10.563,-0.611
2020-04-28 22:10:00,12.438,12.335,12.083,11.549,10.568,-0.632
2020-04-28 22:20:00,12.422,12.316,12.085,11.551,10.569,-0.75
2020-04-28 22:30:00,12.399,12.311,12.071,11.546,10.573,-0.886
2020-04-28 22:40:00,12.379,12.303,12.067,11.553,10.577,-0.928
2020-04-28 22:50:00,12.359,12.263,12.059,11.543,10.579,-0.892
2020-04-28 23:00:00,12.342,12.27,12.061,11.558,10.582,-0.892
2020-04-28 23:10:00,12.328,12.257,12.055,11.558,10.582,-0.88
2020-04-28 23:20:00,12.306,12.252,12.041,11.554,10.586,-0.876
2020-04-28 23:30:00,12.291,12.235,12.041,11.558,10.587,-0.896
2020-04-28 23:40:00,12.273,12.215,12.025,11.556,10.589,-0.974
2020-04-28 23:50:00,12.26,12.211,12.028,11.562,10.592,-1.113
2020-04-29 00:00:00,12.239,12.214,12.016,11.563,10.596,-1.356
2020-04-29 00:10:00,12.227,12.184,12.003,11.564,10.596,-1.6
2020-04-29 00:20:00,12.21,12.176,12.003,11.563,10.603,-1.827
2020-04-29 00:30:00,12.188,12.171,11.997,11.561,10.603,-2.153
2020-04-29 00:40:00,12.166,12.145,11.986,11.566,10.608,-2.667
2020-04-29 00:50:00,12.142,12.136,11.985,11.563,10.608,-3
2020-04-29 01:00:00,12.114,12.135,11.976,11.564,10.613,-3.543
2020-04-29 01:10:00,12.084,12.109,11.967,11.555,10.615,-3.502
2020-04-29 01:20:00,12.063,12.095,11.955,11.563,10.618,-3.111
2020-04-29 01:30:00,12.037,12.085,11.952,11.561,10.621,-2.784
2020-04-29 01:40:00,12.019,12.069,11.953,11.562,10.622,-2.592
2020-04-29 01:50:00,12,12.048,11.925,11.556,10.626,-2.707
2020-04-29 02:00:00,11.989,12.038,11.929,11.555,10.626,-3.061
2020-04-29 02:10:00,11.963,12.009,11.92,11.552,10.627,-3.251
2020-04-29 02:20:00,11.945,12.013,11.895,11.546,10.631,-3.216
2020-04-29 02:30:00,11.93,11.996,11.897,11.558,10.635,-3.151
2020-04-29 02:40:00,11.906,11.982,11.896,11.55,10.637,-3.022
2020-04-29 02:50:00,11.894,11.96,11.872,11.545,10.636,-2.817
2020-04-29 03:00:00,11.881,11.943,11.868,11.543,10.64,-2.648
2020-04-29 03:10:00,11.869,11.943,11.854,11.538,10.644,-2.592
2020-04-29 03:20:00,11.851,11.923,11.848,11.533,10.644,-2.948
2020-04-29 03:30:00,11.833,11.902,11.837,11.538,10.647,-3.444
2020-04-29 03:40:00,11.815,11.896,11.83,11.528,10.649,-3.738
2020-04-29 03:50:00,11.79,11.894,11.82,11.535,10.651,-3.754
2020-04-29 04:00:00,11.775,11.883,11.81,11.521,10.651,-3.615
2020-04-29 04:10:00,11.757,11.867,11.803,11.521,10.657,-3.377
2020-04-29 04:20:00,11.741,11.843,11.787,11.52,10.658,-3.224
2020-04-29 04:30:00,11.727,11.836,11.79,11.512,10.66,-3.141
2020-04-29 04:40:00,11.716,11.829,11.763,11.512,10.662,-3.328
2020-04-29 04:50:00,11.703,11.803,11.765,11.511,10.662,-3.442
2020-04-29 05:00:00,11.69,11.793,11.751,11.501,10.665,-3.261
2020-04-29 05:10:00,11.678,11.781,11.744,11.496,10.665,-3.076
2020-04-29 05:20:00,11.672,11.775,11.735,11.497,10.666,-2.905
2020-04-29 05:30:00,11.656,11.757,11.722,11.485,10.671,-2.75
2020-04-29 05:40:00,11.655,11.745,11.724,11.488,10.673,-2.631
2020-04-29 05:50:00,11.65,11.747,11.717,11.474,10.672,-2.453
2020-04-29 06:00:00,11.641,11.738,11.705,11.479,10.676,-2.164
2020-04-29 06:10:00,11.637,11.709,11.698,11.478,10.676,-1.736
2020-04-29 06:20:00,11.64,11.71,11.682,11.471,10.676,-1.523
2020-04-29 06:30:00,11.637,11.704,11.672,11.469,10.677,-1.427
2020-04-29 06:40:00,11.642,11.692,11.666,11.465,10.68,-1.24
2020-04-29 06:50:00,11.641,11.683,11.661,11.462,10.683,-0.99
2020-04-29 07:00:00,11.644,11.677,11.653,11.456,10.683,-0.628
2020-04-29 07:10:00,11.649,11.676,11.648,11.45,10.683,-0.162
2020-04-29 07:20:00,11.659,11.675,11.643,11.443,10.684,0.426
2020-04-29 07:30:00,11.677,11.672,11.633,11.432,10.689,0.86
2020-04-29 07:40:00,11.683,11.68,11.631,11.434,10.685,0.874
2020-04-29 07:50:00,11.699,11.671,11.623,11.43,10.686,1.171
2020-04-29 08:00:00,11.712,11.685,11.619,11.421,10.682,2.556
2020-04-29 08:10:00,11.744,11.681,11.612,11.42,10.683,4.718
2020-04-29 08:20:00,11.789,11.69,11.607,11.405,10.681,7.066
2020-04-29 08:30:00,11.854,11.691,11.611,11.402,10.681,8.691
2020-04-29 08:40:00,11.923,11.718,11.602,11.396,10.682,9.882
2020-04-29 08:50:00,11.987,11.735,11.604,11.399,10.682,10.103
2020-04-29 09:00:00,12.057,11.765,11.606,11.396,10.684,10.472
2020-04-29 09:10:00,12.113,11.784,11.618,11.389,10.686,10.193
2020-04-29 09:20:00,12.164,11.815,11.642,11.388,10.688,9.073
2020-04-29 09:30:00,12.198,11.839,11.644,11.394,10.686,9.76
2020-04-29 09:40:00,12.243,11.879,11.65,11.389,10.688,10.487
2020-04-29 09:50:00,12.28,11.904,11.67,11.387,10.688,12.733
2020-04-29 10:00:00,12.34,11.917,11.669,11.387,10.691,15.942
2020-04-29 10:10:00,12.402,11.946,11.686,11.387,10.69,18.215
2020-04-29 10:20:00,12.487,11.997,11.693,11.387,10.688,17.902
2020-04-29 10:30:00,12.553,12.021,11.722,11.383,10.688,16.223
2020-04-29 10:40:00,12.615,12.048,11.733,11.386,10.692,16.128
2020-04-29 10:50:00,12.672,12.091,11.749,11.391,10.69,15.734
2020-04-29 11:00:00,12.718,12.136,11.77,11.4,10.694,12.059
2020-04-29 11:10:00,12.748,12.166,11.789,11.402,10.696,9.34
2020-04-29 11:20:00,12.753,12.211,11.815,11.402,10.702,8.573
2020-04-29 11:30:00,12.761,12.24,11.841,11.414,10.699,9.218
2020-04-29 11:40:00,12.769,12.255,11.864,11.411,10.701,8.868
2020-04-29 11:50:00,12.777,12.276,11.874,11.419,10.702,7.871
2020-04-29 12:00:00,12.78,12.299,11.906,11.427,10.705,11.729
2020-04-29 12:10:00,12.802,12.326,11.913,11.434,10.697,21.52
2020-04-29 12:20:00,12.856,12.334,11.922,11.434,10.696,28.865
2020-04-29 12:30:00,12.937,12.353,11.945,11.44,10.694,34.102
2020-04-29 12:40:00,13.035,12.379,11.95,11.448,10.693,37.414
2020-04-29 12:50:00,13.136,12.423,11.977,11.452,10.692,34.251
2020-04-29 13:00:00,13.231,12.475,12.002,11.459,10.696,27.339
2020-04-29 13:10:00,13.295,12.535,12.02,11.474,10.698,20.745
2020-04-29 13:20:00,13.331,12.57,12.047,11.479,10.701,17
2020-04-29 13:30:00,13.35,12.608,12.069,11.49,10.698,22.919
2020-04-29 13:40:00,13.381,12.634,12.095,11.491,10.697,37.415
2020-04-29 13:50:00,13.449,12.688,12.129,11.5,10.697,40.14
2020-04-29 14:00:00,13.527,12.736,12.157,11.514,10.698,33.43
2020-04-29 14:10:00,13.587,12.775,12.182,11.522,10.698,28.246
2020-04-29 14:20:00,13.639,12.806,12.203,11.531,10.696,35.122
2020-04-29 14:30:00,13.692,12.858,12.235,11.545,10.695,41.292
2020-04-29 14:40:00,13.762,12.902,12.267,11.55,10.697,37.441
2020-04-29 14:50:00,13.817,12.949,12.283,11.562,10.697,29.605
2020-04-29 15:00:00,13.857,13.004,12.325,11.577,10.705,24.031
2020-04-29 15:10:00,13.885,13.031,12.362,11.601,10.704,20.852
2020-04-29 15:20:00,13.895,13.057,12.388,11.608,10.708,17.165
2020-04-29 15:30:00,13.897,13.091,12.431,11.627,10.708,15.193
2020-04-29 15:40:00,13.892,13.134,12.454,11.641,10.712,17.297
2020-04-29 15:50:00,13.892,13.146,12.485,11.661,10.712,15.666
2020-04-29 16:00:00,13.895,13.171,12.506,11.68,10.712,14.56
2020-04-29 16:10:00,13.892,13.182,12.536,11.681,10.714,12.706
2020-04-29 16:20:00,13.888,13.213,12.557,11.71,10.717,12.335
2020-04-29 16:30:00,13.881,13.228,12.574,11.716,10.716,14.026
2020-04-29 16:40:00,13.878,13.225,12.598,11.725,10.719,12.326
2020-04-29 16:50:00,13.871,13.257,12.617,11.752,10.72,9.673
2020-04-29 17:00:00,13.858,13.255,12.642,11.764,10.723,8.226
2020-04-29 17:10:00,13.838,13.262,12.664,11.776,10.727,9.582
2020-04-29 17:20:00,13.818,13.257,12.661,11.791,10.728,9.377
2020-04-29 17:30:00,13.81,13.277,12.686,11.81,10.732,8.735
2020-04-29 17:40:00,13.796,13.281,12.697,11.826,10.731,8.78
2020-04-29 17:50:00,13.785,13.277,12.712,11.836,10.731,9.424
2020-04-29 18:00:00,13.772,13.285,12.709,11.846,10.731,9.358
2020-04-29 18:10:00,13.761,13.273,12.722,11.864,10.732,9.262
2020-04-29 18:20:00,13.751,13.27,12.735,11.872,10.737,7.798
2020-04-29 18:30:00,13.732,13.28,12.74,11.881,10.739,6.741
2020-04-29 18:40:00,13.714,13.282,12.751,11.897,10.741,5.838
2020-04-29 18:50:00,13.694,13.267,12.762,11.908,10.744,4.958
2020-04-29 19:00:00,13.669,13.265,12.768,11.922,10.747,3.795
2020-04-29 19:10:00,13.644,13.277,12.775,11.945,10.753,2.032
2020-04-29 19:20:00,13.602,13.267,12.782,11.951,10.756,0.714
2020-04-29 19:30:00,13.549,13.25,12.78,11.959,10.763,-1.238
2020-04-29 19:40:00,13.47,13.239,12.776,11.971,10.765,-3.545
2020-04-29 19:50:00,13.385,13.198,12.781,11.981,10.77,-5.387
2020-04-29 20:00:00,13.293,13.185,12.778,11.991,10.774,-6.675
2020-04-29 20:10:00,13.193,13.147,12.771,11.998,10.776,-7.474
2020-04-29 20:20:00,13.111,13.123,12.766,12.006,10.781,-7.712
2020-04-29 20:30:00,13.047,13.074,12.755,12.015,10.783,-7.491
2020-04-29 20:40:00,12.984,13.061,12.755,12.021,10.79,-7.4
2020-04-29 20:50:00,12.918,13.025,12.737,12.026,10.792,-7.722
2020-04-29 21:00:00,12.863,12.977,12.721,12.033,10.796,-8.406
2020-04-29 21:10:00,12.801,12.94,12.709,12.035,10.801,-8.914
2020-04-29 21:20:00,12.745,12.915,12.689,12.039,10.803,-9.301
2020-04-29 21:30:00,12.684,12.871,12.677,12.038,10.809,-9.683
2020-04-29 21:40:00,12.631,12.84,12.648,12.049,10.81,-9.696
2020-04-29 21:50:00,12.586,12.799,12.645,12.046,10.814,-9.026
2020-04-29 22:00:00,12.543,12.764,12.617,12.039,10.818,-8.379
2020-04-29 22:10:00,12.507,12.722,12.597,12.056,10.821,-8.138
2020-04-29 22:20:00,12.472,12.702,12.583,12.05,10.827,-8.211
2020-04-29 22:30:00,12.437,12.661,12.568,12.05,10.83,-8.533
2020-04-29 22:40:00,12.401,12.652,12.544,12.045,10.832,-8.553
2020-04-29 22:50:00,12.361,12.61,12.528,12.047,10.835,-9.291
2020-04-29 23:00:00,12.306,12.586,12.513,12.053,10.839,-10.283
2020-04-29 23:10:00,12.238,12.53,12.487,12.04,10.843,-11.256
2020-04-29 23:20:00,12.163,12.482,12.468,12.037,10.847,-12.4
2020-04-29 23:30:00,12.081,12.451,12.449,12.033,10.85,-13.343
2020-04-29 23:40:00,11.997,12.41,12.42,12.034,10.852,-14.135
2020-04-29 23:50:00,11.919,12.367,12.396,12.021,10.856,-14.776
2020-04-30 00:00:00,11.844,12.319,12.375,12.016,10.862,-15.011
2020-04-30 00:10:00,11.768,12.282,12.347,12.009,10.868,-14.976
2020-04-30 00:20:00,11.702,12.216,12.314,12.009,10.868,-14.839
2020-04-30 00:30:00,11.652,12.184,12.289,11.997,10.872,-14.603
2020-04-30 00:40:00,11.598,12.157,12.264,11.993,10.877,-14.469
2020-04-30 00:50:00,11.548,12.122,12.241,11.997,10.877,-14.475
2020-04-30 01:00:00,11.501,12.073,12.217,11.974,10.881,-14.338
2020-04-30 01:10:00,11.467,12.021,12.185,11.966,10.885,-13.836
2020-04-30 01:20:00,11.441,11.995,12.146,11.967,10.886,-13.025
2020-04-30 01:30:00,11.424,11.97,12.124,11.95,10.891,-12.222
2020-04-30 01:40:00,11.404,11.935,12.112,11.94,10.893,-11.733
2020-04-30 01:50:00,11.39,11.915,12.084,11.931,10.894,-11.493
2020-04-30 02:00:00,11.381,11.88,12.056,11.917,10.899,-11.37
2020-04-30 02:10:00,11.365,11.84,12.038,11.911,10.9,-10.951
2020-04-30 02:20:00,11.355,11.82,12.007,11.894,10.903,-10.264
2020-04-30 02:30:00,11.344,11.812,11.983,11.887,10.901,-9.501
2020-04-30 02:40:00,11.341,11.79,11.958,11.871,10.909,-8.828
2020-04-30 02:50:00,11.342,11.773,11.937,11.863,10.908,-8.261
2020-04-30 03:00:00,11.348,11.754,11.926,11.848,10.91,-7.776
2020-04-30 03:10:00,11.344,11.729,11.899,11.837,10.91,-7.389
2020-04-30 03:20:00,11.349,11.726,11.878,11.822,10.914,-7.079
2020-04-30 03:30:00,11.357,11.694,11.864,11.806,10.918,-6.839
2020-04-30 03:40:00,11.352,11.693,11.857,11.806,10.916,-6.662
2020-04-30 03:50:00,11.357,11.678,11.833,11.789,10.919,-6.555
2020-04-30 04:00:00,11.359,11.67,11.813,11.786,10.92,-6.541
2020-04-30 04:10:00,11.362,11.64,11.807,11.772,10.92,-6.47
2020-04-30 04:20:00,11.354,11.631,11.792,11.753,10.922,-6.429
2020-04-30 04:30:00,11.356,11.636,11.778,11.747,10.925,-6.356
2020-04-30 04:40:00,11.352,11.628,11.759,11.736,10.926,-6.201
2020-04-30 04:50:00,11.35,11.607,11.753,11.723,10.928,-5.876
2020-04-30 05:00:00,11.352,11.621,11.733,11.709,10.93,-5.527
2020-04-30 05:10:00,11.346,11.601,11.731,11.711,10.93,-5.305
2020-04-30 05:20:00,11.354,11.584,11.709,11.692,10.933,-5.165
2020-04-30 05:30:00,11.349,11.579,11.7,11.687,10.932,-5.035
2020-04-30 05:40:00,11.349,11.569,11.699,11.677,10.931,-4.891
2020-04-30 05:50:00,11.356,11.574,11.677,11.669,10.933,-4.622
2020-04-30 06:00:00,11.351,11.554,11.682,11.66,10.934,-4.232
2020-04-30 06:10:00,11.356,11.569,11.661,11.649,10.931,-3.888
2020-04-30 06:20:00,11.362,11.548,11.639,11.638,10.934,-3.616
2020-04-30 06:30:00,11.369,11.542,11.657,11.627,10.933,-3.513
2020-04-30 06:40:00,11.37,11.541,11.638,11.617,10.937,-3.4
2020-04-30 06:50:00,11.382,11.534,11.635,11.621,10.939,-3.128
2020-04-30 07:00:00,11.391,11.542,11.617,11.611,10.935,-2.636
2020-04-30 07:10:00,11.398,11.543,11.622,11.593,10.936,-2.191
2020-04-30 07:20:00,11.41,11.535,11.613,11.587,10.937,-1.986
2020-04-30 07:30:00,11.422,11.532,11.606,11.582,10.937,-1.334
2020-04-30 07:40:00,11.438,11.542,11.597,11.579,10.937,-1.015
2020-04-30 07:50:00,11.449,11.546,11.582,11.565,10.936,-0.537
2020-04-30 08:00:00,11.471,11.545,11.586,11.561,10.938,0.323
2020-04-30 08:10:00,11.488,11.551,11.589,11.557,10.934,1.092
2020-04-30 08:20:00,11.516,11.542,11.586,11.549,10.936,1.051
2020-04-30 08:30:00,11.535,11.56,11.581,11.541,10.937,0.83
2020-04-30 08:40:00,11.557,11.558,11.566,11.531,10.936,1.305
2020-04-30 08:50:00,11.577,11.581,11.579,11.521,10.931,2.245
2020-04-30 09:00:00,11.6,11.582,11.586,11.521,10.935,2.832
2020-04-30 09:10:00,11.625,11.588,11.574,11.508,10.931,3.421
2020-04-30 09:20:00,11.658,11.577,11.581,11.511,10.93,3.46
2020-04-30 09:30:00,11.683,11.607,11.582,11.503,10.932,2.524
2020-04-30 09:40:00,11.702,11.623,11.58,11.503,10.931,2.11
2020-04-30 09:50:00,11.718,11.637,11.58,11.492,10.93,1.677
2020-04-30 10:00:00,11.731,11.65,11.581,11.495,10.931,1.982
2020-04-30 10:10:00,11.747,11.652,11.583,11.491,10.932,2.72
2020-04-30 10:20:00,11.769,11.66,11.6,11.483,10.932,3.186
2020-04-30 10:30:00,11.795,11.668,11.609,11.476,10.927,5.501
2020-04-30 10:40:00,11.826,11.692,11.601,11.482,10.924,9.843
2020-04-30 10:50:00,11.88,11.692,11.598,11.473,10.921,13.681
2020-04-30 11:00:00,11.957,11.72,11.608,11.477,10.92,15.317
2020-04-30 11:10:00,12.033,11.749,11.614,11.467,10.915,15.378
2020-04-30 11:20:00,12.105,11.753,11.63,11.465,10.917,14.509
2020-04-30 11:30:00,12.182,11.805,11.643,11.464,10.917,14.407
2020-04-30 11:40:00,12.242,11.829,11.639,11.457,10.915,14.413
2020-04-30 11:50:00,12.308,11.874,11.656,11.467,10.912,15.602
2020-04-30 12:00:00,12.368,11.9,11.673,11.456,10.911,18.863
2020-04-30 12:10:00,12.442,11.951,11.691,11.46,10.908,20.177
2020-04-30 12:20:00,12.522,11.986,11.709,11.459,10.907,20.811
2020-04-30 12:30:00,12.6,12.043,11.724,11.462,10.908,23.48
2020-04-30 12:40:00,12.683,12.077,11.752,11.462,10.904,28.835
2020-04-30 12:50:00,12.773,12.125,11.761,11.464,10.902,33.783
2020-04-30 13:00:00,12.86,12.176,11.789,11.46,10.9,39.428
2020-04-30 13:10:00,12.98,12.235,11.82,11.468,10.899,43.178
2020-04-30 13:20:00,13.098,12.28,11.839,11.47,10.896,43.251
2020-04-30 13:30:00,13.22,12.356,11.872,11.479,10.896,43.609
2020-04-30 13:40:00,13.325,12.411,11.907,11.482,10.894,46.21
2020-04-30 13:50:00,13.421,12.492,11.941,11.493,10.894,45.502
2020-04-30 14:00:00,13.511,12.552,11.98,11.498,10.893,44.922
2020-04-30 14:10:00,13.609,12.615,12.012,11.51,10.887,47.317
2020-04-30 14:20:00,13.709,12.697,12.057,11.516,10.889,48.619
2020-04-30 14:30:00,13.797,12.761,12.1,11.525,10.892,39.811
2020-04-30 14:40:00,13.859,12.815,12.148,11.543,10.891,31.253
2020-04-30 14:50:00,13.881,12.882,12.186,11.56,10.891,26.31
2020-04-30 15:00:00,13.899,12.913,12.238,11.569,10.892,27.147
2020-04-30 15:10:00,13.932,12.992,12.271,11.574,10.892,27.378
2020-04-30 15:20:00,13.956,13.028,12.321,11.603,10.891,25.573
2020-04-30 15:30:00,13.97,13.071,12.351,11.617,10.89,21.506
2020-04-30 15:40:00,13.983,13.106,12.398,11.633,10.893,17.396
2020-04-30 15:50:00,13.971,13.136,12.43,11.654,10.897,14.113
2020-04-30 16:00:00,13.957,13.164,12.461,11.67,10.896,11.377
2020-04-30 16:10:00,13.928,13.189,12.496,11.693,10.895,10.382
2020-04-30 16:20:00,13.9,13.212,12.523,11.707,10.893,10.942
2020-04-30 16:30:00,13.878,13.22,12.561,11.722,10.895,12.007
2020-04-30 16:40:00,13.872,13.222,12.579,11.744,10.89,12.914
2020-04-30 16:50:00,13.875,13.252,12.604,11.756,10.891,13.646
2020-04-30 17:00:00,13.877,13.257,12.61,11.772,10.891,13.684
2020-04-30 17:10:00,13.877,13.261,12.637,11.796,10.892,13.195
2020-04-30 17:20:00,13.874,13.283,12.655,11.804,10.892,12.452
2020-04-30 17:30:00,13.878,13.285,12.67,11.822,10.893,10.662
2020-04-30 17:40:00,13.867,13.285,12.688,11.84,10.893,7.742
2020-04-30 17:50:00,13.846,13.302,12.708,11.863,10.898,5.826
2020-04-30 18:00:00,13.819,13.294,12.722,11.881,10.899,4.194
2020-04-30 18:10:00,13.775,13.309,12.742,11.898,10.901,2.548
2020-04-30 18:20:00,13.739,13.301,12.754,11.912,10.905,1.44
2020-04-30 18:30:00,13.693,13.294,12.771,11.928,10.905,0.677
2020-04-30 18:40:00,13.643,13.287,12.772,11.939,10.906,0.163
2020-04-30 18:50:00,13.6,13.299,12.784,11.951,10.909,-0.426
2020-04-30 19:00:00,13.555,13.275,12.783,11.968,10.91,-1.269
2020-04-30 19:10:00,13.51,13.24,12.796,11.976,10.914,-2.103
2020-04-30 19:20:00,13.459,13.22,12.785,11.991,10.915,-2.711
2020-04-30 19:30:00,13.409,13.222,12.785,12,10.92,-3.295
2020-04-30 19:40:00,13.358,13.192,12.789,12.017,10.922,-3.821
2020-04-30 19:50:00,13.31,13.173,12.779,12.022,10.925,-4.237
2020-04-30 20:00:00,13.261,13.149,12.781,12.042,10.927,-4.64
2020-04-30 20:10:00,13.214,13.131,12.777,12.04,10.929,-4.957
2020-04-30 20:20:00,13.164,13.122,12.769,12.055,10.932,-5.173
2020-04-30 20:30:00,13.114,13.081,12.76,12.057,10.934,-5.424
2020-04-30 20:40:00,13.072,13.057,12.751,12.071,10.936,-5.627
2020-04-30 20:50:00,13.031,13.023,12.745,12.074,10.938,-6.037
2020-04-30 21:00:00,12.983,13.002,12.732,12.081,10.941,-6.723
2020-04-30 21:10:00,12.947,12.973,12.726,12.08,10.947,-7.389
2020-04-30 21:20:00,12.905,12.953,12.714,12.088,10.948,-7.815
2020-04-30 21:30:00,12.864,12.921,12.698,12.093,10.952,-7.949
2020-04-30 21:40:00,12.819,12.904,12.692,12.098,10.955,-8.115
2020-04-30 21:50:00,12.781,12.879,12.666,12.095,10.961,-8.339
2020-04-30 22:00:00,12.741,12.83,12.663,12.1,10.962,-8.491
2020-04-30 22:10:00,12.704,12.809,12.648,12.095,10.964,-9.142
2020-04-30 22:20:00,12.658,12.783,12.634,12.103,10.966,-10.041
2020-04-30 22:30:00,12.614,12.767,12.622,12.094,10.972,-10.69
2020-04-30 22:40:00,12.565,12.722,12.599,12.095,10.974,-11.244
2020-04-30 22:50:00,12.517,12.711,12.59,12.097,10.975,-11.367
2020-04-30 23:00:00,12.46,12.667,12.57,12.096,10.981,-11.368
2020-04-30 23:10:00,12.414,12.642,12.553,12.096,10.98,-11.787
2020-04-30 23:20:00,12.359,12.613,12.529,12.093,10.983,-12.166
2020-04-30 23:30:00,12.308,12.591,12.513,12.09,10.987,-12.566
2020-04-30 23:40:00,12.251,12.543,12.485,12.088,10.992,-12.848
2020-04-30 23:50:00,12.205,12.509,12.474,12.086,10.993,-12.941
2020-05-01 00:00:00,12.137,12.472,12.454,12.086,10.998,-13.195
2020-05-01 00:10:00,12.077,12.437,12.434,12.073,10.999,-13.653
2020-05-01 00:20:00,12.025,12.408,12.425,12.066,11.004,-13.883
2020-05-01 00:30:00,11.963,12.362,12.397,12.067,11.007,-13.998
2020-05-01 00:40:00,11.91,12.333,12.366,12.069,11.008,-14.086
2020-05-01 00:50:00,11.865,12.305,12.341,12.053,11.011,-14.045
2020-05-01 01:00:00,11.817,12.247,12.318,12.045,11.012,-13.833
2020-05-01 01:10:00,11.77,12.206,12.297,12.036,11.015,-13.487
2020-05-01 01:20:00,11.734,12.162,12.263,12.031,11.017,-12.945
2020-05-01 01:30:00,11.697,12.156,12.247,12.02,11.02,-12.309
2020-05-01 01:40:00,11.665,12.108,12.216,12.011,11.022,-11.921
2020-05-01 01:50:00,11.641,12.092,12.196,12.007,11.025,-11.388
2020-05-01 02:00:00,11.616,12.052,12.17,11.997,11.024,-10.761
2020-05-01 02:10:00,11.603,12.026,12.146,11.981,11.026,-10.353
2020-05-01 02:20:00,11.584,11.995,12.128,11.982,11.029,-10.272
2020-05-01 02:30:00,11.57,11.965,12.105,11.966,11.033,-10.062
2020-05-01 02:40:00,11.562,11.958,12.083,11.952,11.034,-9.623
2020-05-01 02:50:00,11.548,11.936,12.07,11.944,11.033,-9.198
2020-05-01 03:00:00,11.54,11.896,12.033,11.947,11.038,-8.817
2020-05-01 03:10:00,11.534,11.896,12.02,11.928,11.041,-8.568
2020-05-01 03:20:00,11.531,11.868,11.996,11.915,11.04,-8.403
2020-05-01 03:30:00,11.519,11.847,11.988,11.907,11.039,-8.299
2020-05-01 03:40:00,11.519,11.832,11.972,11.897,11.043,-8.212
2020-05-01 03:50:00,11.512,11.825,11.949,11.886,11.043,-8.073
2020-05-01 04:00:00,11.504,11.812,11.933,11.87,11.046,-8.01
2020-05-01 04:10:00,11.497,11.8,11.926,11.858,11.049,-7.987
2020-05-01 04:20:00,11.492,11.776,11.913,11.853,11.051,-8.383
2020-05-01 04:30:00,11.483,11.766,11.89,11.846,11.053,-9.285
2020-05-01 04:40:00,11.459,11.761,11.877,11.839,11.054,-10.24
2020-05-01 04:50:00,11.43,11.72,11.872,11.829,11.057,-11.03
2020-05-01 05:00:00,11.403,11.711,11.84,11.821,11.056,-11.588
2020-05-01 05:10:00,11.369,11.7,11.827,11.805,11.057,-12.019
2020-05-01 05:20:00,11.334,11.678,11.82,11.8,11.061,-12.284
2020-05-01 05:30:00,11.3,11.662,11.798,11.785,11.059,-12.439
2020-05-01 05:40:00,11.269,11.639,11.797,11.776,11.058,-12.5
2020-05-01 05:50:00,11.233,11.631,11.771,11.765,11.057,-12.437
2020-05-01 06:00:00,11.202,11.584,11.759,11.754,11.058,-12.183
2020-05-01 06:10:00,11.179,11.591,11.739,11.743,11.058,-11.737
2020-05-01 06:20:00,11.157,11.554,11.718,11.73,11.057,-11.194
2020-05-01 06:30:00,11.143,11.529,11.708,11.721,11.055,-10.589
2020-05-01 06:40:00,11.129,11.509,11.689,11.709,11.054,-10.178
2020-05-01 06:50:00,11.124,11.475,11.673,11.707,11.053,-9.457
2020-05-01 07:00:00,11.126,11.478,11.646,11.683,11.054,-7.386
2020-05-01 07:10:00,11.134,11.458,11.635,11.673,11.053,-5.447
2020-05-01 07:20:00,11.154,11.449,11.62,11.664,11.053,-4.392
2020-05-01 07:30:00,11.176,11.439,11.611,11.656,11.056,-4.578
2020-05-01 07:40:00,11.199,11.446,11.608,11.649,11.054,-5.153
2020-05-01 07:50:00,11.208,11.431,11.587,11.638,11.056,-5.987
2020-05-01 08:00:00,11.223,11.436,11.571,11.635,11.059,-6.677
2020-05-01 08:10:00,11.219,11.432,11.565,11.628,11.06,-5.625
2020-05-01 08:20:00,11.234,11.449,11.56,11.614,11.061,-4.307
2020-05-01 08:30:00,11.244,11.428,11.557,11.6,11.055,-2.905
