"Date","WD_deg","WS_05m","WS_1m","WS_2m","WS_5m","WS_10m"
2021-01-17 15:00:00,173.199,0.514,0.576,0.663,0.772,1.053
2021-01-17 15:10:00,191.04,0.584,0.563,0.792,0.998,1.444
2021-01-17 15:20:00,183.661,0.542,0.595,0.749,0.909,1.322
2021-01-17 15:30:00,193.012,0.511,0.527,0.735,0.923,1.216
2021-01-17 15:40:00,193.256,0.557,0.573,0.759,0.905,1.253
2021-01-17 15:50:00,191.553,0.186,0.166,0.292,0.342,0.638
2021-01-17 16:00:00,212.08,0.356,0.311,0.502,0.659,1.1
2021-01-17 16:10:00,200.431,0.308,0.313,0.467,0.594,0.949
2021-01-17 16:20:00,170.473,0.158,0.205,0.267,0.353,0.6
2021-01-17 16:30:00,152.023,0.234,0.293,0.405,0.57,0.895
2021-01-17 16:40:00,135.119,0.216,0.274,0.334,0.373,0.584
2021-01-17 16:50:00,132.224,0.195,0.25,0.337,0.405,0.628
2021-01-17 17:00:00,132.445,0.169,0.181,0.233,0.254,0.469
2021-01-17 17:10:00,137.985,0.26,0.303,0.402,0.421,0.625
2021-01-17 17:20:00,155.892,0.113,0.095,0.151,0.188,0.398
2021-01-17 17:30:00,125.919,0.248,0.294,0.378,0.437,0.717
2021-01-17 17:40:00,133.937,0.205,0.248,0.32,0.376,0.603
2021-01-17 17:50:00,149.436,0.251,0.32,0.399,0.434,0.644
2021-01-17 18:00:00,143.114,0.285,0.353,0.448,0.575,0.801
2021-01-17 18:10:00,135.516,0.346,0.397,0.539,0.684,0.894
2021-01-17 18:20:00,159.657,0.283,0.299,0.419,0.475,0.789
2021-01-17 18:30:00,124.637,0.223,0.243,0.336,0.332,0.491
2021-01-17 18:40:00,156.341,0.072,0.057,0.1,0.042,0.213
2021-01-17 18:50:00,82.724,0.165,0.145,0.267,0.165,0.268
2021-01-17 19:00:00,111.303,0.122,0.117,0.183,0.149,0.33
2021-01-17 19:10:00,109.158,0.268,0.296,0.384,0.368,0.553
2021-01-17 19:20:00,90.573,0.232,0.239,0.337,0.298,0.49
2021-01-17 19:30:00,87.075,0.191,0.176,0.262,0.236,0.449
2021-01-17 19:40:00,89.683,0.228,0.247,0.316,0.258,0.45
2021-01-17 19:50:00,91.443,0.237,0.23,0.324,0.248,0.49
2021-01-17 20:00:00,88.167,0.18,0.164,0.242,0.165,0.246
2021-01-17 20:10:00,72.131,0.253,0.24,0.37,0.317,0.505
2021-01-17 20:20:00,0,0.035,0.053,0.122,0.134,0.375
2021-01-17 20:30:00,108.152,0.173,0.188,0.237,0.23,0.402
2021-01-17 20:40:00,144.654,0.206,0.19,0.257,0.259,0.515
2021-01-17 20:50:00,160.454,0.206,0.146,0.225,0.119,0.167
2021-01-17 21:00:00,91.989,0.125,0.146,0.205,0.187,0.329
2021-01-17 21:10:00,140.895,0.132,0.122,0.166,0.04,0.215
2021-01-17 21:20:00,173.495,0.131,0.136,0.179,0.063,0.254
2021-01-17 21:30:00,62.336,0.249,0.241,0.306,0.202,0.331
2021-01-17 21:40:00,143.162,0.115,0.084,0.137,0.072,0.259
2021-01-17 21:50:00,238.773,0.207,0.179,0.253,0.204,0.345
2021-01-17 22:00:00,187.99,0.242,0.159,0.341,0.308,0.515
2021-01-17 22:10:00,189.816,0.083,0.08,0.097,0.099,0.184
2021-01-17 22:20:00,199.331,0.148,0.103,0.243,0.258,0.49
2021-01-17 22:30:00,176.341,0.158,0.158,0.233,0.286,0.543
2021-01-17 22:40:00,124.713,0.165,0.179,0.225,0.2,0.291
2021-01-17 22:50:00,182.089,0.212,0.179,0.216,0.221,0.409
2021-01-17 23:00:00,163.937,0.098,0.084,0.122,0.116,0.315
2021-01-17 23:10:00,194.644,0.168,0.141,0.226,0.303,0.585
2021-01-17 23:20:00,227.079,0.152,0.109,0.215,0.19,0.428
2021-01-17 23:30:00,234.084,0.207,0.202,0.294,0.188,0.439
2021-01-17 23:40:00,226.696,0.168,0.172,0.277,0.206,0.432
2021-01-17 23:50:00,230.072,0.207,0.209,0.305,0.305,0.532
2021-01-18 00:00:00,263.184,0.156,0.162,0.253,0.163,0.333
2021-01-18 00:10:00,252.777,0.233,0.238,0.316,0.285,0.488
2021-01-18 00:20:00,285.332,0.17,0.19,0.227,0.095,0.307
2021-01-18 00:30:00,299.445,0.173,0.186,0.216,0.082,0.187
2021-01-18 00:40:00,248.285,0.191,0.175,0.226,0.134,0.188
2021-01-18 00:50:00,348.117,0.179,0.21,0.277,0.086,0.161
2021-01-18 01:00:00,63.984,0.265,0.287,0.401,0.285,0.364
2021-01-18 01:10:00,37.981,0.401,0.417,0.612,0.665,0.764
2021-01-18 01:20:00,7.731,0.218,0.198,0.285,0.17,0.223
2021-01-18 01:30:00,40.582,0.336,0.347,0.475,0.334,0.002
2021-01-18 01:40:00,27.281,0.06,0.058,0.106,0.041,0.111
2021-01-18 01:50:00,281.758,0.337,0.323,0.457,0.424,0.741
2021-01-18 02:00:00,281.262,0.176,0.189,0.271,0.264,0.576
2021-01-18 02:10:00,275.511,0.136,0.119,0.145,0.123,0.495
2021-01-18 02:20:00,285.532,0.072,0.056,0.094,0.069,0.172
2021-01-18 02:30:00,0,0.016,0.012,0.013,0,0.031
2021-01-18 02:40:00,21.344,0.25,0.269,0.329,0.236,0.279
2021-01-18 02:50:00,40.41,0.21,0.208,0.325,0.263,0.267
2021-01-18 03:00:00,298.44,0.095,0.106,0.126,0.02,0.169
2021-01-18 03:10:00,335.098,0.239,0.246,0.303,0.165,0.272
2021-01-18 03:20:00,18.588,0.261,0.283,0.4,0.35,0.343
2021-01-18 03:30:00,340.612,0.235,0.232,0.246,0.115,0.258
2021-01-18 03:40:00,232.752,0.116,0.076,0.055,0.024,0.33
2021-01-18 03:50:00,301.654,0.246,0.221,0.349,0.283,0.548
2021-01-18 04:00:00,269.78,0.327,0.359,0.514,0.512,1.004
2021-01-18 04:10:00,0,0.035,0.018,0.027,0.08,0.473
2021-01-18 04:20:00,247.316,0.168,0.137,0.147,0.105,0.541
2021-01-18 04:30:00,265.298,0.321,0.3,0.364,0.26,0.506
2021-01-18 04:40:00,29.04,0.314,0.308,0.48,0.473,0.45
2021-01-18 04:50:00,74.164,0.313,0.307,0.404,0.315,0.352
2021-01-18 05:00:00,264.789,0.391,0.357,0.337,0.128,0.209
2021-01-18 05:10:00,239.24,0.24,0.194,0.267,0.187,0.312
2021-01-18 05:20:00,271.224,0.398,0.393,0.528,0.519,0.898
2021-01-18 05:30:00,275.911,0.332,0.345,0.507,0.621,1.05
2021-01-18 05:40:00,272.333,0.283,0.25,0.396,0.466,0.904
2021-01-18 05:50:00,276.234,0.275,0.25,0.349,0.401,0.923
2021-01-18 06:00:00,276.093,0.39,0.353,0.405,0.378,0.743
2021-01-18 06:10:00,239.48,0.177,0.163,0.287,0.34,0.813
2021-01-18 06:20:00,255.45,0.202,0.19,0.325,0.373,0.771
2021-01-18 06:30:00,262.626,0.508,0.525,0.72,0.795,1.186
2021-01-18 06:40:00,270.185,0.624,0.686,0.887,0.999,1.362
2021-01-18 06:50:00,270.074,0.276,0.264,0.352,0.331,0.711
2021-01-18 07:00:00,275.497,0.272,0.255,0.249,0.048,0.428
2021-01-18 07:10:00,267.67,0.171,0.155,0.123,0,0.253
2021-01-18 07:20:00,11.246,0.265,0.242,0.342,0.178,0.187
2021-01-18 07:30:00,86.896,0.194,0.228,0.302,0.209,0.282
2021-01-18 07:40:00,97.951,0.148,0.142,0.182,0.132,0.347
2021-01-18 07:50:00,152.4,0.227,0.192,0.207,0.067,0.145
2021-01-18 08:00:00,235.21,0.172,0.139,0.09,0.027,0.322
2021-01-18 08:10:00,231.197,0.183,0.185,0.23,0.194,0.492
2021-01-18 08:20:00,227.031,0.344,0.34,0.521,0.534,0.872
2021-01-18 08:30:00,212.453,0.358,0.337,0.453,0.596,0.986
2021-01-18 08:40:00,220.356,0.361,0.326,0.558,0.682,1.114
2021-01-18 08:50:00,207.484,0.513,0.507,0.63,0.649,0.961
2021-01-18 09:00:00,199.114,0.572,0.427,0.775,0.956,1.428
2021-01-18 09:10:00,190.757,0.43,0.464,0.678,0.805,1.367
2021-01-18 09:20:00,240.188,0.456,0.464,0.669,0.691,0.998
2021-01-18 09:30:00,226.649,0.528,0.543,0.761,0.867,1.194
2021-01-18 09:40:00,224.826,0.356,0.341,0.528,0.501,0.821
2021-01-18 09:50:00,222.375,0.334,0.348,0.51,0.572,0.972
2021-01-18 10:00:00,226.734,0.361,0.362,0.542,0.61,1.006
2021-01-18 10:10:00,205.495,0.38,0.323,0.566,0.662,1.046
2021-01-18 10:20:00,231.854,0.443,0.426,0.614,0.665,1.101
2021-01-18 10:30:00,224.937,0.494,0.501,0.748,0.857,1.179
2021-01-18 10:40:00,220.822,0.412,0.384,0.588,0.683,1.149
2021-01-18 10:50:00,228.848,0.533,0.543,0.742,0.842,1.261
2021-01-18 11:00:00,228.75,0.471,0.487,0.681,0.747,1.163
2021-01-18 11:10:00,224.839,0.555,0.529,0.836,1.006,1.397
2021-01-18 11:20:00,230.031,0.672,0.689,0.967,1.276,2.073
2021-01-18 11:30:00,226.432,0.754,0.74,1.108,1.503,2.262
2021-01-18 11:40:00,226.281,0.844,0.852,1.225,1.547,2.266
2021-01-18 11:50:00,219.37,0.634,0.645,0.926,1.243,1.683
2021-01-18 12:00:00,219.187,0.536,0.504,0.768,1.006,1.668
2021-01-18 12:10:00,204.432,0.636,0.618,0.913,1.2,1.811
2021-01-18 12:20:00,220.587,0.746,0.782,1.083,1.371,1.981
2021-01-18 12:30:00,219.014,0.784,0.691,1.119,1.504,2.315
2021-01-18 12:40:00,218.463,0.964,0.975,1.454,1.872,2.438
2021-01-18 12:50:00,219.748,1.114,1.129,1.597,2.202,3.086
2021-01-18 13:00:00,223.997,0.858,0.909,1.217,1.693,2.459
2021-01-18 13:10:00,218.874,1.171,1.18,1.627,2.186,3.04
2021-01-18 13:20:00,221.071,0.9,0.911,1.299,1.788,2.601
2021-01-18 13:30:00,221.457,0.795,0.814,1.208,1.656,2.433
2021-01-18 13:40:00,216.289,0.814,0.79,1.137,1.569,2.187
2021-01-18 13:50:00,219.06,0.75,0.805,1.068,1.356,1.888
2021-01-18 14:00:00,220.353,0.704,0.714,1.031,1.348,1.868
2021-01-18 14:10:00,227.668,0.916,0.922,1.281,1.521,2.01
2021-01-18 14:20:00,224.072,1.22,1.266,1.666,2.069,2.729
2021-01-18 14:30:00,224.452,1.009,1.001,1.369,1.686,2.269
2021-01-18 14:40:00,219.233,1.067,1.07,1.485,1.966,2.711
2021-01-18 14:50:00,228.794,0.901,0.929,1.283,1.675,2.413
2021-01-18 15:00:00,224.57,1.061,1.029,1.492,1.756,2.351
2021-01-18 15:10:00,225.115,1.087,1.069,1.5,2.022,2.923
2021-01-18 15:20:00,220.578,0.809,0.814,1.191,1.537,2.207
2021-01-18 15:30:00,217.385,0.847,0.868,1.267,1.733,2.659
2021-01-18 15:40:00,223.197,1.008,1.019,1.427,1.904,2.658
2021-01-18 15:50:00,221.807,1.043,1.036,1.521,2.072,2.879
2021-01-18 16:00:00,218.208,0.807,0.813,1.178,1.613,2.411
2021-01-18 16:10:00,214.121,0.915,0.946,1.307,1.627,2.214
2021-01-18 16:20:00,214.506,0.763,0.801,1.145,1.543,2.202
2021-01-18 16:30:00,207.671,0.692,0.672,1.012,1.293,1.832
2021-01-18 16:40:00,217.301,0.741,0.746,1.114,1.47,2.175
2021-01-18 16:50:00,210.608,0.64,0.611,0.952,1.32,2.001
2021-01-18 17:00:00,210.817,0.755,0.808,1.093,1.42,2.218
2021-01-18 17:10:00,207.182,0.801,0.782,1.181,1.703,2.582
2021-01-18 17:20:00,215.633,0.669,0.687,1.048,1.375,2.069
2021-01-18 17:30:00,220.317,0.758,0.746,1.048,1.387,2.153
2021-01-18 17:40:00,210.553,0.728,0.741,1.084,1.413,2.057
2021-01-18 17:50:00,202.112,0.877,0.913,1.259,1.583,2.324
2021-01-18 18:00:00,196.751,0.772,0.83,1.052,1.339,1.869
2021-01-18 18:10:00,207.408,0.743,0.747,1.142,1.433,2.132
2021-01-18 18:20:00,211.126,0.804,0.83,1.196,1.668,2.368
2021-01-18 18:30:00,211.507,0.845,0.872,1.278,1.737,2.634
2021-01-18 18:40:00,221.7,0.993,1.014,1.442,1.928,2.773
2021-01-18 18:50:00,220.039,0.947,1.013,1.353,1.726,2.392
2021-01-18 19:00:00,221.552,1.166,1.303,1.72,2.229,3.168
2021-01-18 19:10:00,223.785,1.034,1.011,1.414,1.977,2.851
2021-01-18 19:20:00,222.119,0.929,0.941,1.4,1.918,2.635
2021-01-18 19:30:00,230.858,0.801,0.819,1.203,1.626,2.288
2021-01-18 19:40:00,227.363,0.849,0.841,1.166,1.625,2.358
2021-01-18 19:50:00,212.412,0.609,0.575,0.837,1.155,1.903
2021-01-18 20:00:00,212.655,0.544,0.584,0.79,1.1,1.826
2021-01-18 20:10:00,200.545,0.659,0.654,0.936,1.238,1.734
2021-01-18 20:20:00,191.696,0.699,0.686,0.991,1.383,1.922
2021-01-18 20:30:00,195.28,0.573,0.628,0.822,1.148,1.739
2021-01-18 20:40:00,206.781,0.818,0.793,1.155,1.488,2.075
2021-01-18 20:50:00,218.85,0.651,0.65,1.005,1.31,2.009
2021-01-18 21:00:00,215.468,0.792,0.726,1.102,1.425,1.935
2021-01-18 21:10:00,214.106,0.772,0.806,1.167,1.688,2.401
2021-01-18 21:20:00,207.649,0.836,0.794,1.108,1.506,2.539
2021-01-18 21:30:00,217.891,0.921,0.944,1.314,1.712,2.551
2021-01-18 21:40:00,223.057,1.032,1.083,1.494,1.939,2.663
2021-01-18 21:50:00,227.076,0.685,0.715,0.948,1.272,1.957
2021-01-18 22:00:00,226.169,0.677,0.64,1.009,1.323,1.98
2021-01-18 22:10:00,226.467,0.86,0.873,1.269,1.591,2.176
2021-01-18 22:20:00,221.803,0.834,0.8,1.271,1.641,2.451
2021-01-18 22:30:00,230.262,1.227,1.283,1.761,2.168,2.86
2021-01-18 22:40:00,226.259,0.857,0.876,1.19,1.397,2.089
2021-01-18 22:50:00,226.354,0.814,0.838,1.182,1.467,2.331
2021-01-18 23:00:00,206.168,0.707,0.629,0.966,1.316,1.943
2021-01-18 23:10:00,205.108,0.858,0.923,1.184,1.618,2.32
2021-01-18 23:20:00,214.069,0.822,0.806,1.168,1.557,2.19
2021-01-18 23:30:00,219.778,0.687,0.682,0.946,1.31,1.88
2021-01-18 23:40:00,210.952,0.606,0.649,0.921,1.112,1.71
2021-01-18 23:50:00,209.97,0.576,0.545,0.809,1.023,1.695
2021-01-19 00:00:00,217.416,0.79,0.741,1.114,1.511,2.309
2021-01-19 00:10:00,212.689,0.761,0.778,1.121,1.501,2.186
2021-01-19 00:20:00,222.518,0.779,0.829,1.163,1.414,2.036
2021-01-19 00:30:00,233.32,0.988,1.014,1.371,1.666,2.198
2021-01-19 00:40:00,237.838,0.778,0.82,1.115,1.382,1.916
2021-01-19 00:50:00,221.983,0.525,0.554,0.768,0.977,1.63
2021-01-19 01:00:00,216.858,0.535,0.531,0.797,0.937,1.631
2021-01-19 01:10:00,232.307,0.621,0.667,0.956,1.256,1.939
2021-01-19 01:20:00,235.164,0.83,0.881,1.191,1.483,2.091
2021-01-19 01:30:00,238.649,0.899,0.943,1.274,1.521,2.022
2021-01-19 01:40:00,234.946,0.762,0.818,1.065,1.24,1.826
2021-01-19 01:50:00,238.524,0.828,0.868,1.237,1.574,2.327
2021-01-19 02:00:00,231.421,0.991,1.059,1.406,1.681,2.202
2021-01-19 02:10:00,225.315,0.959,0.928,1.356,1.86,2.697
2021-01-19 02:20:00,227.015,0.918,0.932,1.27,1.728,2.399
2021-01-19 02:30:00,218.841,0.821,0.866,1.229,1.773,2.632
2021-01-19 02:40:00,218.429,0.967,1.049,1.46,1.985,2.812
2021-01-19 02:50:00,219.951,1.209,1.205,1.656,2.19,3.274
2021-01-19 03:00:00,219.22,1.288,1.348,1.819,2.534,3.632
2021-01-19 03:10:00,227.42,0.969,0.984,1.44,1.821,2.616
2021-01-19 03:20:00,216.894,1.029,1.027,1.53,2.124,3.093
2021-01-19 03:30:00,218.333,1.139,1.148,1.69,2.331,3.184
2021-01-19 03:40:00,218.706,1.274,1.365,1.841,2.488,3.502
2021-01-19 03:50:00,219.231,1.581,1.678,2.217,2.883,3.878
2021-01-19 04:00:00,218.472,1.093,1.138,1.627,2.168,3.057
2021-01-19 04:10:00,214.703,1.497,1.508,2.035,2.847,3.855
2021-01-19 04:20:00,223.281,1.666,1.732,2.324,3.069,3.991
2021-01-19 04:30:00,223.797,1.379,1.4,2.024,2.678,3.772
2021-01-19 04:40:00,217.321,1.592,1.612,2.244,2.899,3.758
2021-01-19 04:50:00,224.289,1.652,1.685,2.419,3.116,4.086
2021-01-19 05:00:00,219.431,1.326,1.312,1.901,2.584,3.688
2021-01-19 05:10:00,220.748,1.304,1.353,1.946,2.607,3.653
2021-01-19 05:20:00,219.415,1.28,1.372,1.818,2.341,3.197
2021-01-19 05:30:00,217.503,1.794,1.811,2.57,3.455,4.582
2021-01-19 05:40:00,218.572,1.467,1.504,2.114,3.079,4.363
2021-01-19 05:50:00,215.482,1.116,1.176,1.667,2.421,3.561
2021-01-19 06:00:00,212.312,1.385,1.41,1.979,2.868,4.072
2021-01-19 06:10:00,215.28,1.265,1.325,1.812,2.474,3.546
2021-01-19 06:20:00,217.024,1.398,1.366,1.947,2.743,3.872
2021-01-19 06:30:00,204.786,1.52,1.544,2.128,2.804,3.594
2021-01-19 06:40:00,207.743,1.41,1.463,1.938,2.793,3.833
2021-01-19 06:50:00,212.872,1.37,1.436,1.953,2.51,3.605
2021-01-19 07:00:00,210.866,1.41,1.509,1.904,2.49,3.355
2021-01-19 07:10:00,209.428,1.402,1.518,1.943,2.575,3.571
2021-01-19 07:20:00,189.895,1.393,1.508,2.006,2.5,3.206
2021-01-19 07:30:00,200.463,1.105,1.079,1.572,2.205,2.961
2021-01-19 07:40:00,199.292,1.562,1.642,2.127,2.849,3.881
2021-01-19 07:50:00,197.294,1.39,1.38,1.919,2.771,4
2021-01-19 08:00:00,195.765,1.879,1.852,2.677,3.642,4.92
2021-01-19 08:10:00,197.139,1.571,1.647,2.165,2.979,4
2021-01-19 08:20:00,206.058,1.802,1.848,2.458,3.237,4.479
2021-01-19 08:30:00,211.327,1.556,1.67,2.185,2.986,4.131
2021-01-19 08:40:00,199.855,1.791,1.801,2.476,3.587,4.589
2021-01-19 08:50:00,201.816,1.777,1.772,2.455,3.249,4.238
2021-01-19 09:00:00,193.552,1.5,1.562,1.976,2.71,3.753
2021-01-19 09:10:00,198.143,1.713,1.918,2.313,3.106,3.903
2021-01-19 09:20:00,195.723,1.391,1.404,1.942,2.655,3.48
2021-01-19 09:30:00,197.588,1.385,1.278,1.913,2.73,3.635
2021-01-19 09:40:00,195.081,1.632,1.654,2.224,3.142,4.109
2021-01-19 09:50:00,189.522,1.155,1.25,1.621,2.116,2.836
2021-01-19 10:00:00,190.772,1.29,1.328,1.841,2.408,3.157
2021-01-19 10:10:00,199.661,1.269,1.207,1.872,2.64,3.308
2021-01-19 10:20:00,188.461,1.473,1.573,2.057,2.721,3.695
2021-01-19 10:30:00,189.584,1.444,1.593,2.014,2.658,3.246
2021-01-19 10:40:00,204.518,1.537,1.563,2.266,3.016,4.114
2021-01-19 10:50:00,205.108,1.524,1.672,2.135,2.847,3.744
2021-01-19 11:00:00,211.447,1.336,1.382,1.88,2.584,3.372
2021-01-19 11:10:00,214.859,1.632,1.76,2.346,2.938,4.061
2021-01-19 11:20:00,208.643,1.636,1.664,2.314,3.06,4.137
2021-01-19 11:30:00,210.916,1.312,1.417,1.914,2.736,3.772
2021-01-19 11:40:00,218.03,1.503,1.49,2.093,2.866,4.017
2021-01-19 11:50:00,214.493,1.673,1.71,2.265,3.088,4.057
2021-01-19 12:00:00,215.029,1.413,1.37,2.082,2.985,4.027
2021-01-19 12:10:00,213.528,1.46,1.42,2.045,2.697,3.833
2021-01-19 12:20:00,212.962,1.51,1.519,2.059,2.913,4.293
2021-01-19 12:30:00,209.928,1.669,1.727,2.28,3.197,4.235
2021-01-19 12:40:00,211.924,1.724,1.691,2.376,3.413,4.863
2021-01-19 12:50:00,210.222,1.434,1.377,1.966,2.769,3.777
2021-01-19 13:00:00,215.915,1.587,1.584,2.164,2.925,3.984
2021-01-19 13:10:00,219.492,1.548,1.531,2.179,3.009,4.05
2021-01-19 13:20:00,223.298,1.873,1.903,2.678,3.676,4.67
2021-01-19 13:30:00,219.357,1.581,1.654,2.192,2.963,3.952
2021-01-19 13:40:00,217.77,1.191,1.215,1.767,2.42,3.464
2021-01-19 13:50:00,217.793,1.488,1.529,2.24,3.077,4.317
2021-01-19 14:00:00,211.874,1.518,1.476,2.093,2.904,3.951
2021-01-19 14:10:00,215.267,1.451,1.437,2.049,2.794,4.149
2021-01-19 14:20:00,205.131,1.361,1.336,1.886,2.52,3.472
2021-01-19 14:30:00,209.711,1.184,1.245,1.748,2.296,3.212
2021-01-19 14:40:00,206.842,1.091,1.15,1.647,2.207,3.103
2021-01-19 14:50:00,213.887,1.195,1.18,1.629,2.267,3.15
2021-01-19 15:00:00,211.123,1.029,1.104,1.482,2.04,2.86
2021-01-19 15:10:00,213.916,1.19,1.199,1.639,2.408,3.261
2021-01-19 15:20:00,204.151,1.087,1.201,1.639,2.122,2.821
2021-01-19 15:30:00,209.804,1.061,1.094,1.43,1.954,2.682
2021-01-19 15:40:00,197.701,1.058,1.015,1.473,2.07,2.91
2021-01-19 15:50:00,186.679,0.764,0.883,1.099,1.48,1.928
2021-01-19 16:00:00,200.955,0.957,1.005,1.405,1.862,2.405
2021-01-19 16:10:00,203.517,1.158,1.179,1.658,2.336,3.232
2021-01-19 16:20:00,196.217,1.283,1.232,1.897,2.672,3.774
2021-01-19 16:30:00,190.543,1.248,1.36,1.711,2.295,3.042
2021-01-19 16:40:00,200.003,1.087,1.097,1.6,2.185,3.173
2021-01-19 16:50:00,195.131,1.109,1.212,1.609,2.263,3.123
2021-01-19 17:00:00,197.228,0.823,0.909,1.218,1.549,2.212
2021-01-19 17:10:00,192.163,0.988,1.051,1.444,1.926,2.558
2021-01-19 17:20:00,195.219,0.81,0.846,1.165,1.672,2.379
2021-01-19 17:30:00,198.108,0.808,0.903,1.213,1.695,2.544
2021-01-19 17:40:00,198.194,0.896,0.873,1.27,1.731,2.538
2021-01-19 17:50:00,192.066,0.742,0.814,1.129,1.46,2.087
2021-01-19 18:00:00,196.054,0.624,0.641,0.91,1.179,1.672
2021-01-19 18:10:00,203.122,0.719,0.705,1.019,1.252,1.817
2021-01-19 18:20:00,202.1,0.565,0.567,0.779,1.02,1.584
2021-01-19 18:30:00,208.968,0.781,0.75,1.126,1.527,2.122
2021-01-19 18:40:00,212.791,0.907,0.916,1.323,1.808,2.451
2021-01-19 18:50:00,194.981,0.865,0.869,1.195,1.625,2.131
2021-01-19 19:00:00,196.174,0.652,0.632,1.041,1.549,2.383
2021-01-19 19:10:00,201.368,1.192,1.266,1.678,2.273,3.235
2021-01-19 19:20:00,203.128,0.989,1.101,1.419,1.88,2.791
2021-01-19 19:30:00,202.827,1.178,1.128,1.676,2.381,3.311
2021-01-19 19:40:00,193.265,1.202,1.236,1.737,2.253,2.899
2021-01-19 19:50:00,197.397,1.356,1.376,1.777,2.297,3.234
2021-01-19 20:00:00,200.153,1.481,1.638,2.14,2.827,3.707
2021-01-19 20:10:00,206.291,1.479,1.485,2.086,2.815,3.911
2021-01-19 20:20:00,212.688,1.286,1.325,1.841,2.456,3.197
2021-01-19 20:30:00,217.206,1.424,1.446,2.083,2.672,3.599
2021-01-19 20:40:00,215.57,1.355,1.366,1.965,2.818,3.978
2021-01-19 20:50:00,211.37,1.283,1.24,1.794,2.57,3.629
2021-01-19 21:00:00,218.095,1.445,1.472,2.14,2.926,4.196
2021-01-19 21:10:00,217.192,1.298,1.271,1.888,2.74,3.883
2021-01-19 21:20:00,221.704,1.249,1.367,1.869,2.691,3.809
2021-01-19 21:30:00,211.722,1.147,1.169,1.7,2.497,3.447
2021-01-19 21:40:00,218.648,1.445,1.501,2.076,2.848,3.796
2021-01-19 21:50:00,223.057,1.721,1.764,2.302,2.95,4.069
2021-01-19 22:00:00,222.328,1.32,1.294,1.79,2.486,3.523
2021-01-19 22:10:00,222.532,1.699,1.872,2.482,3.107,4.514
2021-01-19 22:20:00,227.538,1.103,1.057,1.594,2.246,3.098
2021-01-19 22:30:00,221.014,1.482,1.533,2.045,2.665,3.652
2021-01-19 22:40:00,217.332,1.366,1.316,1.923,2.547,3.518
2021-01-19 22:50:00,218.58,1.29,1.334,1.941,2.505,3.617
2021-01-19 23:00:00,224.004,1.309,1.373,1.833,2.469,3.724
2021-01-19 23:10:00,221.84,1.681,1.797,2.377,3.077,4.253
2021-01-19 23:20:00,213.875,1.364,1.367,1.919,2.656,3.695
2021-01-19 23:30:00,216.422,1.287,1.29,1.937,2.663,3.63
2021-01-19 23:40:00,220.215,1.181,1.208,1.687,2.429,3.584
2021-01-19 23:50:00,226.856,1.159,1.205,1.645,1.992,2.811
2021-01-20 00:00:00,226.927,0.993,1.027,1.373,1.985,2.852
2021-01-20 00:10:00,222.144,1.044,1.056,1.434,1.992,3.01
2021-01-20 00:20:00,226.156,1.001,0.982,1.418,1.815,2.635
2021-01-20 00:30:00,218.557,1.113,1.044,1.487,2.133,2.922
2021-01-20 00:40:00,218.773,1.141,1.14,1.672,2.44,3.239
2021-01-20 00:50:00,216.713,0.974,0.944,1.457,2.117,3.04
2021-01-20 01:00:00,218.755,1.229,1.277,1.727,2.371,3.405
2021-01-20 01:10:00,220.399,1.133,1.17,1.603,2.11,2.969
2021-01-20 01:20:00,217.094,1.091,1.116,1.59,2.226,3.19
2021-01-20 01:30:00,224.313,1.044,1.069,1.5,2.09,3.205
2021-01-20 01:40:00,217.266,1.392,1.398,1.934,2.641,3.514
2021-01-20 01:50:00,222.188,1.069,1.169,1.559,2.108,2.961
2021-01-20 02:00:00,222.798,1.463,1.576,2.111,2.595,3.416
2021-01-20 02:10:00,221.077,1.036,1.043,1.493,2.012,2.829
2021-01-20 02:20:00,226.4,0.815,0.834,1.144,1.556,2.324
2021-01-20 02:30:00,222.996,1.015,1.031,1.515,2.135,3.045
2021-01-20 02:40:00,226.45,1.008,1.043,1.403,1.834,2.749
2021-01-20 02:50:00,235.159,1.375,1.41,1.876,2.357,3.108
2021-01-20 03:00:00,237.144,0.954,1.014,1.41,1.69,2.333
2021-01-20 03:10:00,225.369,1.172,1.251,1.662,2.047,2.682
2021-01-20 03:20:00,231.974,0.801,0.818,1.143,1.501,2.155
2021-01-20 03:30:00,227.773,0.845,0.899,1.174,1.447,1.949
2021-01-20 03:40:00,230.417,0.854,0.871,1.152,1.336,1.816
2021-01-20 03:50:00,235.315,0.797,0.857,1.128,1.279,1.667
2021-01-20 04:00:00,245.686,1.212,1.278,1.656,1.89,2.342
2021-01-20 04:10:00,264.073,0.918,0.963,1.248,1.354,1.637
2021-01-20 04:20:00,269.633,0.928,1.035,1.287,1.544,1.981
2021-01-20 04:30:00,265.673,1.34,1.465,1.788,2.073,2.56
2021-01-20 04:40:00,261.382,1.239,1.351,1.684,1.897,2.51
2021-01-20 04:50:00,252.396,2.185,2.474,3.027,3.488,4.323
2021-01-20 05:00:00,244.655,1.702,1.869,2.386,2.949,3.837
2021-01-20 05:10:00,237.763,1.851,2.005,2.59,3.194,4.055
2021-01-20 05:20:00,228.992,1.638,1.726,2.328,3.121,4.327
2021-01-20 05:30:00,225.217,1.593,1.674,2.314,2.887,3.818
2021-01-20 05:40:00,226.233,1.821,1.952,2.53,3.23,4.485
